Prezzo,Anni,Chilometraggio,Cambio,CV,Venditore,Distanza,is_Diesel vs Benzina,is_Ibrido vs Benzina,is_sport vs base,is_performance vs base,is_middle vs base,is NO vs NE,is Centro vs NE,is Sud_Isole vs NE
40500,2,10000,1,163,1,20,0,1,1,0,0,0,0,0
32500,5,9100,1,136,1,119,0,0,0,0,1,0,0,0
28990,6,79000,1,116,1,872,1,0,1,0,0,0,0,1
33990,6,10364,1,136,1,514,0,0,1,0,0,0,0,1
33800,3,7000,1,109,1,492,0,0,0,0,1,0,0,1
24900,5,97318,1,116,1,724,1,0,0,0,1,0,0,1
34900,2,8775,1,116,1,97,1,0,1,0,0,0,0,0
2600,0,240000,1,150,1,218,1,0,1,0,0,1,0,0
6500,5,65000,1,116,1,468,1,0,1,0,0,0,0,1
12900,6,341000,1,116,1,215,1,0,0,0,1,0,0,0
14500,5,240077,1,116,1,116,1,0,1,0,0,1,0,0
15500,6,188000,1,116,1,177,1,0,0,0,1,1,0,0
15900,6,217637,1,116,1,484,1,0,1,0,0,0,0,1
15999,6,237000,1,116,1,283,1,0,0,0,0,1,0,0
16499,6,156000,1,116,1,119,1,0,0,0,0,0,0,0
16500,6,149000,1,116,1,523,1,0,0,0,1,0,0,1
16900,5,177000,1,95,1,695,1,0,0,0,0,0,0,1
16900,5,155000,1,116,1,150,1,0,1,0,0,0,1,0
16990,6,124720,1,116,1,177,1,0,0,0,0,1,0,0
16990,5,160000,1,95,1,424,1,0,0,0,1,0,0,1
17200,5,169000,1,136,1,355,1,0,0,0,0,0,0,1
17200,5,15000,1,116,1,377,1,0,0,0,1,0,1,0
17490,6,129368,1,116,1,286,1,0,0,0,0,1,0,0
17490,6,149000,1,150,1,122,1,0,1,0,0,0,0,0
17495,6,150000,1,116,1,500,1,0,0,0,0,0,0,1
17500,5,139000,1,116,1,87,1,0,1,0,0,1,0,0
17500,5,190000,1,116,1,542,1,0,1,0,0,0,0,1
17500,5,187000,1,116,1,181,1,0,1,0,0,1,0,0
17800,6,178000,1,116,1,504,1,0,0,0,1,0,0,1
17880,5,169000,1,116,1,345,1,0,0,0,1,0,1,0
17900,6,174000,1,116,1,611,1,0,1,0,0,0,0,1
17950,6,99764,1,95,1,698,1,0,0,0,1,0,0,1
18000,6,166000,1,116,1,121,1,0,1,0,0,1,0,0
18400,5,158000,1,116,1,695,1,0,0,0,1,0,0,1
18490,5,175000,1,116,1,492,1,0,0,0,1,0,0,1
18499,6,190000,1,150,1,576,1,0,0,0,1,0,0,1
18500,6,160000,1,116,1,614,1,0,0,0,0,0,0,1
18500,6,147000,1,116,1,229,1,0,0,0,1,1,0,0
18500,4,61500,1,109,1,131,0,0,0,0,0,0,0,0
18500,6,115000,1,116,1,295,1,0,0,0,0,0,1,0
18500,5,100000,1,116,1,490,1,0,0,0,0,0,0,1
18799,6,156000,1,116,1,119,1,0,0,0,0,0,0,0
18800,6,133500,1,116,1,495,1,0,0,0,0,0,0,1
18899,6,142405,1,116,1,490,1,0,0,0,0,0,0,1
18899,5,140000,1,116,1,525,1,0,0,0,0,0,0,1
18900,6,137044,1,116,1,608,1,0,0,0,1,0,0,1
18900,6,131000,1,116,1,492,1,0,1,0,0,0,0,1
18900,5,125000,1,136,1,126,0,0,0,0,0,1,0,0
18900,6,109000,1,116,1,215,1,0,0,0,0,0,0,0
18900,6,119000,1,116,1,25,1,0,0,0,0,0,0,0
18900,6,103000,1,116,1,667,1,0,0,0,0,0,0,1
18900,6,116067,1,116,1,25,1,0,0,0,1,0,0,0
18915,5,152723,1,136,1,326,1,0,0,0,1,0,1,0
18950,5,199800,1,150,1,276,1,0,0,0,1,1,0,0
18950,6,138000,1,136,1,259,1,0,0,0,1,1,0,0
18990,6,138697,1,116,1,276,1,0,0,0,1,1,0,0
18990,5,98000,1,116,1,212,1,0,0,0,1,1,0,0
19000,5,85000,1,109,1,52,0,0,0,0,1,1,0,0
19000,6,143700,1,116,1,590,1,0,0,0,1,0,0,1
19200,6,102000,1,116,1,278,1,0,0,0,0,1,0,0
19299,6,136747,1,136,1,25,0,0,1,0,0,0,0,0
19299,6,136747,1,136,1,283,0,0,1,0,0,1,0,0
19299,6,136747,1,136,1,99,0,0,1,0,0,0,1,0
19299,6,136747,1,136,1,177,0,0,1,0,0,1,0,0
19299,6,136747,1,136,1,611,0,0,1,0,0,0,0,1
19299,6,136747,1,136,1,130,0,0,1,0,0,0,1,0
19399,6,78351,1,116,1,490,1,0,0,0,0,0,0,1
19490,6,74600,1,116,1,482,1,0,0,0,0,0,0,1
19490,5,139000,1,116,1,103,1,0,0,0,1,0,0,0
19500,6,91000,1,116,1,42,1,0,0,0,0,0,0,0
19500,6,179736,1,116,1,930,1,0,1,0,0,0,0,1
19500,5,92000,1,116,1,86,1,0,0,0,1,0,0,0
19500,5,124464,1,116,1,229,1,0,0,0,0,1,0,0
19500,6,125000,1,116,1,341,1,0,0,0,0,0,0,1
19600,6,84000,1,116,1,698,1,0,0,0,0,0,0,1
19600,6,113000,1,116,1,275,1,0,0,0,1,1,0,0
19690,4,117987,1,116,1,40,1,0,0,0,0,0,0,0
19690,4,117987,1,116,1,180,1,0,0,0,0,1,0,0
19699,4,114621,1,109,1,490,0,0,0,0,1,0,0,1
19700,5,99538,1,116,1,698,1,0,0,0,0,0,0,1
19800,5,131100,1,116,1,643,1,0,0,0,0,0,0,1
19899,5,99399,1,116,1,861,1,0,0,0,0,0,0,1
19899,5,99399,1,116,1,611,1,0,0,0,0,0,0,1
19899,5,99399,1,116,1,86,1,0,0,0,0,0,0,0
19899,5,99399,1,116,1,283,1,0,0,0,0,1,0,0
19899,5,99399,1,116,1,326,1,0,0,0,0,0,1,0
19899,5,99399,1,116,1,99,1,0,0,0,0,0,1,0
19899,5,99399,1,116,1,177,1,0,0,0,0,1,0,0
19899,5,141229,1,116,1,177,1,0,0,0,0,1,0,0
19899,5,141229,1,116,1,611,1,0,0,0,0,0,0,1
19900,6,119500,1,116,1,484,1,0,0,0,1,0,0,1
19900,6,150000,1,116,1,853,1,0,0,0,0,0,0,1
19900,5,78400,1,95,1,159,1,0,0,0,0,0,0,0
19900,6,149000,1,116,1,102,1,0,1,0,0,0,0,0
19900,6,88626,1,136,1,88,0,0,0,0,1,0,1,0
19900,6,83000,1,116,1,854,1,0,1,0,0,0,0,1
19900,6,125763,1,116,1,276,1,0,0,0,0,1,0,0
19900,5,41000,1,109,1,326,0,0,0,0,0,0,1,0
19900,6,74000,1,116,1,276,1,0,0,0,1,1,0,0
19900,6,99900,1,116,1,326,1,0,0,0,1,0,1,0
19900,6,84592,1,116,1,121,1,0,0,0,1,1,0,0
19900,4,112000,1,116,1,344,1,0,0,0,0,0,1,0
19900,5,41000,1,109,1,326,0,0,0,0,0,0,1,0
19900,4,123369,1,116,1,86,1,0,0,0,0,0,0,0
19900,6,112000,1,116,1,667,1,0,0,0,1,0,0,1
19900,5,131000,1,109,1,452,1,0,0,0,0,0,0,1
19900,6,99986,1,116,1,104,1,0,0,0,1,0,1,0
19900,5,110000,1,136,1,98,1,0,1,0,0,1,0,0
19990,6,88997,1,116,1,259,1,0,0,0,0,1,0,0
19990,4,153000,1,116,1,738,1,0,1,0,0,0,0,1
19990,5,99800,1,116,1,587,1,0,0,0,0,0,0,1
19990,4,110000,1,116,1,872,1,0,1,0,0,0,0,1
19990,6,116000,1,136,1,213,1,0,0,0,1,0,1,0
19999,6,100000,1,116,1,568,1,0,0,0,0,0,0,1
19999,6,149000,1,190,1,484,1,0,1,0,0,0,0,1
19999,6,107215,1,116,1,130,1,0,0,0,0,0,1,0
19999,6,107215,1,116,1,283,1,0,0,0,0,1,0,0
19999,6,107215,1,116,1,326,1,0,0,0,0,0,1,0
19999,6,107215,1,116,1,861,1,0,0,0,0,0,0,1
19999,6,107215,1,116,1,86,1,0,0,0,0,0,0,0
19999,5,190000,1,116,1,311,1,0,1,0,0,0,0,1
19999,5,170000,1,136,1,225,1,0,1,0,0,1,0,0
19999,6,86000,1,116,1,99,1,0,0,0,0,0,1,0
19999,6,52500,1,116,1,500,1,0,0,0,0,0,0,1
20000,6,89000,1,116,1,166,1,0,0,0,0,0,1,0
20000,6,140000,1,190,1,487,1,0,1,0,0,0,0,1
20000,6,99000,1,116,1,487,1,0,1,0,0,0,0,1
20000,6,89000,1,116,1,187,1,0,0,0,1,1,0,0
20000,4,92637,1,116,1,180,1,0,0,0,0,1,0,0
20000,6,63000,1,116,1,91,1,0,0,0,0,0,1,0
20000,6,63000,1,95,1,91,0,0,0,0,1,0,1,0
20100,5,114743,1,116,1,208,1,0,0,0,1,1,0,0
20199,6,134008,1,116,1,130,1,0,0,0,1,0,1,0
20199,6,134008,1,116,1,99,1,0,0,0,1,0,1,0
20199,6,134008,1,116,1,326,1,0,0,0,1,0,1,0
20199,6,134008,1,116,1,25,1,0,0,0,1,0,0,0
20199,6,134008,1,116,1,283,1,0,0,0,1,1,0,0
20199,6,134008,1,116,1,177,1,0,0,0,1,1,0,0
20199,6,134008,1,116,1,86,1,0,0,0,1,0,0,0
20200,4,124000,1,116,1,793,1,0,0,0,0,0,0,1
20299,5,141229,1,116,1,326,1,0,0,0,0,0,1,0
20300,5,96220,1,218,1,57,0,1,0,0,0,0,0,0
20399,6,67766,1,116,1,490,1,0,0,0,0,0,0,1
20399,6,67766,1,116,1,283,1,0,0,0,0,1,0,0
20399,6,67766,1,116,1,611,1,0,0,0,0,0,0,1
20490,6,114393,1,116,1,36,1,0,0,0,0,0,0,0
20495,6,113800,1,116,1,343,1,0,0,0,1,0,1,0
20499,6,87755,1,116,1,490,1,0,0,0,1,0,0,1
20499,5,108318,1,116,1,99,1,0,0,0,1,0,1,0
20499,5,108318,1,116,1,283,1,0,0,0,1,1,0,0
20500,6,86311,1,116,1,560,1,0,0,0,1,0,0,1
20500,6,65000,1,136,1,137,1,0,0,0,0,1,0,0
20500,6,101223,1,116,1,292,1,0,0,0,0,0,1,0
20530,6,92988,1,116,1,104,1,0,0,0,1,0,1,0
20600,6,62200,1,136,1,193,0,0,0,0,1,1,0,0
20600,6,63500,1,116,1,495,1,0,0,0,0,0,0,1
20700,4,116568,1,116,1,86,1,0,0,0,1,0,0,0
20749,5,99399,1,116,1,490,1,0,0,0,0,0,0,1
20749,5,59459,1,190,1,490,0,0,0,0,1,0,0,1
20800,5,119147,1,116,1,611,1,0,0,0,0,0,0,1
20800,6,108000,1,116,1,695,1,0,0,0,0,0,0,1
20800,5,142000,1,116,1,581,1,0,0,0,0,0,0,1
20899,6,88363,1,116,1,25,1,0,0,0,1,0,0,0
20899,6,88363,1,116,1,86,1,0,0,0,1,0,0,0
20900,5,156000,1,116,1,841,1,0,0,0,1,0,0,1
20900,6,98000,1,116,1,210,1,0,0,0,1,0,1,0
20900,6,73000,1,116,1,116,1,0,0,0,0,1,0,0
20900,6,135000,1,150,1,770,1,0,0,0,1,0,0,1
20900,6,75000,1,116,1,793,1,0,0,0,0,0,0,1
20900,5,125000,1,116,1,275,1,0,0,0,1,0,1,0
20900,6,89386,1,95,1,177,1,0,0,0,1,1,0,0
20900,5,156000,1,116,1,695,1,0,0,0,0,0,0,1
20900,5,74355,1,116,1,326,1,0,0,0,0,0,1,0
20900,6,99000,1,116,1,381,1,0,1,0,0,0,1,0
20900,6,99000,1,116,1,423,1,0,0,0,1,0,0,1
20900,4,112400,1,218,1,220,0,1,0,0,1,1,0,0
20900,6,184000,1,116,1,735,1,0,1,0,0,0,0,1
20900,6,74000,1,116,1,276,1,0,0,0,1,1,0,0
20900,6,136772,1,116,1,89,1,0,0,0,1,0,0,0
20900,5,118200,1,116,1,611,1,0,0,0,0,0,0,1
20900,5,113500,1,116,1,611,1,0,0,0,0,0,0,1
20900,6,65000,1,136,1,180,0,0,0,0,0,1,0,0
20900,6,113200,1,116,1,611,1,0,0,0,1,0,0,1
20900,6,137000,1,116,1,919,1,0,0,0,1,0,0,1
20900,5,74000,1,136,1,177,0,0,0,0,1,1,0,0
20950,5,138000,1,136,1,319,0,0,1,0,0,0,1,0
20990,6,73200,1,116,1,511,1,0,0,0,0,0,0,1
20990,6,178000,1,116,1,518,1,0,0,0,1,0,0,1
20990,6,170000,1,116,1,559,1,0,1,0,0,0,0,1
20990,5,164000,1,116,1,792,1,0,0,0,0,0,0,1
20995,5,92500,1,136,1,343,0,0,0,0,0,0,1,0
21000,5,98000,1,116,1,25,1,0,0,0,1,0,0,0
21000,4,206000,1,116,1,505,1,0,1,0,0,0,0,1
21199,6,80854,1,116,1,490,1,0,1,0,0,0,0,1
21300,6,100000,1,116,1,109,1,0,0,0,1,0,0,0
21300,4,107500,1,150,1,292,1,0,0,0,0,0,1,0
21399,5,51949,1,136,1,490,0,0,0,0,1,0,0,1
21400,5,116000,1,218,1,195,0,1,0,0,1,0,1,0
21400,5,149999,1,116,1,735,1,0,0,0,0,0,0,1
21400,6,133000,1,116,1,914,1,0,0,0,0,0,0,1
21400,4,93032,1,218,1,57,0,1,0,0,0,0,0,0
21400,6,129150,1,116,1,356,1,0,1,0,0,0,1,0
21450,4,86440,1,136,1,162,1,0,0,0,0,0,0,0
21499,6,77899,1,116,1,25,1,0,0,0,1,0,0,0
21499,6,77899,1,116,1,326,1,0,0,0,1,0,1,0
21499,6,77899,1,116,1,99,1,0,0,0,1,0,1,0
21499,6,77899,1,116,1,611,1,0,0,0,1,0,0,1
21499,6,77899,1,116,1,283,1,0,0,0,1,1,0,0
21499,6,77899,1,116,1,86,1,0,0,0,1,0,0,0
21499,6,77899,1,116,1,861,1,0,0,0,1,0,0,1
21499,6,77899,1,116,1,130,1,0,0,0,1,0,1,0
21500,4,119207,1,116,1,498,1,0,0,0,1,0,0,1
21500,6,80000,1,150,1,500,1,0,0,0,0,0,0,1
21500,6,79790,1,150,1,505,1,0,0,0,0,0,0,1
21500,6,88000,1,116,1,581,1,0,0,0,0,0,0,1
21500,5,90000,1,116,1,326,1,0,0,0,1,0,1,0
21500,6,76000,1,116,1,502,1,0,0,0,1,0,0,1
21500,6,150000,1,116,1,487,1,0,1,0,0,0,0,1
21500,6,67400,1,116,1,111,1,0,0,0,1,1,0,0
21500,5,132497,1,116,1,852,1,0,0,0,1,0,0,1
21500,6,67200,1,116,1,87,1,0,0,0,0,0,0,0
21590,5,92000,1,136,1,275,0,0,1,0,0,1,0,0
21599,5,57887,1,136,1,86,0,0,0,0,0,0,0,0
21599,5,57887,1,136,1,611,0,0,0,0,0,0,0,1
21599,5,57887,1,136,1,25,0,0,0,0,0,0,0,0
21599,5,57887,1,136,1,283,0,0,0,0,0,1,0,0
21599,5,57887,1,136,1,99,0,0,0,0,0,0,1,0
21599,5,57887,1,136,1,326,0,0,0,0,0,0,1,0
21599,5,57887,1,136,1,130,0,0,0,0,0,0,1,0
21599,6,32360,1,116,1,99,1,0,0,0,0,0,1,0
21599,6,32360,1,116,1,326,1,0,0,0,0,0,1,0
21599,6,32360,1,116,1,611,1,0,0,0,0,0,0,1
21599,6,32360,1,116,1,25,1,0,0,0,0,0,0,0
21600,5,120200,1,116,1,187,1,0,0,0,0,1,0,0
21690,5,66238,1,109,1,132,0,0,0,0,1,0,0,0
21690,5,66238,1,109,1,164,0,0,0,0,1,0,1,0
21699,6,141580,1,116,1,99,1,0,1,0,0,0,1,0
21699,6,141580,1,116,1,326,1,0,1,0,0,0,1,0
21699,6,141580,1,116,1,283,1,0,1,0,0,1,0,0
21699,6,141580,1,116,1,86,1,0,1,0,0,0,0,0
21699,6,141580,1,116,1,177,1,0,1,0,0,1,0,0
21699,6,141580,1,116,1,25,1,0,1,0,0,0,0,0
21699,6,141580,1,116,1,130,1,0,1,0,0,0,1,0
21750,5,134000,1,116,1,844,1,0,1,0,0,0,0,1
21750,4,57000,1,116,1,424,1,0,1,0,0,0,0,1
21799,5,74200,1,116,1,490,1,0,0,0,1,0,0,1
21799,6,124233,1,116,1,490,1,0,1,0,0,0,0,1
21799,5,56836,1,116,1,177,1,0,0,0,0,1,0,0
21799,5,56836,1,116,1,326,1,0,0,0,0,0,1,0
21800,6,94800,1,116,1,384,1,0,0,0,0,0,1,0
21850,5,81530,1,95,1,116,1,0,0,0,0,0,0,0
21850,6,48900,1,116,1,296,1,0,0,0,0,0,1,0
21899,6,46051,1,163,1,130,0,0,0,0,1,0,1,0
21899,6,46051,1,163,1,861,0,0,0,0,1,0,0,1
21899,6,46051,1,163,1,177,0,0,0,0,1,1,0,0
21899,6,46051,1,163,1,283,0,0,0,0,1,1,0,0
21899,6,46051,1,163,1,25,0,0,0,0,1,0,0,0
21899,6,46051,1,163,1,99,0,0,0,0,1,0,1,0
21900,4,110350,1,116,1,488,1,0,1,0,0,0,0,1
21900,4,102000,1,116,1,533,1,0,0,0,0,0,0,1
21900,5,150000,1,116,1,819,1,0,0,0,1,0,0,1
21900,6,90000,1,116,1,490,1,0,0,0,1,0,0,1
21900,5,87100,1,136,1,299,0,0,0,0,1,1,0,0
21900,6,160000,1,116,1,429,1,0,0,0,0,0,1,0
21900,4,90000,1,116,1,101,1,0,0,0,1,0,1,0
21900,5,102000,1,116,1,506,1,0,0,0,1,0,0,1
21900,6,45103,1,116,1,326,1,0,0,0,0,0,1,0
21900,4,100000,1,116,1,162,1,0,0,0,1,1,0,0
21900,5,110200,1,116,1,611,1,0,0,0,1,0,0,1
21900,5,70000,1,116,1,326,1,0,0,0,1,0,1,0
21900,6,69651,1,116,1,218,1,0,0,0,0,1,0,0
21900,4,130000,1,150,1,798,1,0,0,0,1,0,0,1
21900,4,15429,1,109,1,198,0,0,0,0,1,1,0,0
21950,4,84750,1,116,1,326,1,0,0,0,0,0,1,0
21980,3,49000,1,218,1,326,0,1,0,0,0,0,1,0
21990,6,68000,1,163,1,319,0,0,1,0,0,1,0,0
21990,5,147000,1,150,1,833,1,0,0,0,1,0,0,1
21990,4,74000,1,116,1,65,1,0,0,0,1,0,0,0
21990,6,78000,1,116,1,65,1,0,1,0,0,0,0,0
21990,4,34000,1,109,1,259,0,0,0,0,0,1,0,0
21990,6,74000,1,116,1,498,1,0,1,0,0,0,0,1
21990,5,63559,1,116,1,40,1,0,0,0,0,0,0,0
21999,6,160000,1,116,1,568,1,0,1,0,0,0,0,1
21999,5,56243,1,116,1,25,1,0,0,0,0,0,0,0
21999,5,106000,1,116,1,753,1,0,0,0,1,0,0,1
22000,6,75000,1,116,1,65,1,0,0,0,0,0,0,0
22000,4,85000,1,136,1,177,0,0,0,0,0,1,0,0
22100,6,62096,1,116,1,270,1,0,0,0,1,1,0,0
22199,5,105802,1,116,1,490,1,0,1,0,0,0,0,1
22200,6,87416,1,116,1,579,1,0,0,0,0,0,0,1
22250,6,115322,1,116,1,326,1,0,1,0,0,0,1,0
22399,5,78511,1,116,1,490,1,0,0,0,1,0,0,1
22400,4,79000,1,116,1,65,1,0,0,0,0,0,0,0
22400,6,56173,1,136,1,202,0,0,0,0,0,1,0,0
22400,6,51000,1,116,1,628,1,0,0,0,0,0,0,1
22449,5,81764,1,116,1,490,1,0,0,0,1,0,0,1
22490,4,132000,1,150,1,492,1,0,0,0,1,0,0,1
22490,5,26811,1,109,1,193,0,0,0,0,1,1,0,0
22499,5,89286,1,136,1,130,0,0,0,0,1,0,1,0
22499,5,89286,1,136,1,86,0,0,0,0,1,0,0,0
22499,5,89286,1,136,1,177,0,0,0,0,1,1,0,0
22499,5,89286,1,136,1,326,0,0,0,0,1,0,1,0
22499,5,89286,1,136,1,283,0,0,0,0,1,1,0,0
22499,5,89286,1,136,1,861,0,0,0,0,1,0,0,1
22499,5,89286,1,136,1,99,0,0,0,0,1,0,1,0
22499,5,89286,1,136,1,25,0,0,0,0,1,0,0,0
22499,5,89286,1,136,1,611,0,0,0,0,1,0,0,1
22500,6,160000,1,116,1,621,1,0,1,0,0,0,0,1
22500,5,27000,1,95,1,775,1,0,0,0,0,0,0,1
22500,5,69999,1,224,1,121,0,0,0,0,1,0,0,0
22500,5,69999,1,224,1,121,0,1,0,0,1,0,0,0
22500,5,69999,1,224,1,121,0,1,0,0,1,0,0,0
22500,5,69999,1,224,1,121,0,1,0,0,1,0,0,0
22500,5,69999,1,224,1,121,0,0,0,0,1,0,0,0
22500,6,68000,1,116,1,381,1,0,0,0,1,0,1,0
22500,5,120000,1,116,1,768,1,0,1,0,0,0,0,1
22500,5,51500,1,116,1,611,1,0,0,0,0,0,0,1
22500,5,73230,1,218,1,164,0,1,1,0,0,0,1,0
22500,5,93000,1,116,1,751,1,0,0,0,0,0,0,1
22500,5,73230,1,218,1,132,0,1,1,0,0,0,0,0
22500,6,114000,1,116,1,16,1,0,0,0,0,0,0,0
22500,6,104260,1,116,1,772,1,0,0,0,0,0,0,1
22600,5,107564,1,116,1,23,1,0,1,0,0,0,0,0
22700,6,79000,1,224,1,512,0,0,0,1,0,0,0,1
22800,6,65588,1,116,1,116,1,0,0,0,0,0,0,0
22800,6,75800,1,190,1,322,0,0,0,0,0,0,1,0
22800,6,121500,1,150,1,568,1,0,0,0,0,0,0,1
22849,5,89499,1,116,1,490,1,0,0,0,1,0,0,1
22890,5,78000,1,109,1,127,0,0,0,0,1,0,0,0
22900,6,63000,1,116,1,894,1,0,0,0,0,0,0,1
22900,6,84900,1,116,1,894,1,0,0,0,1,0,0,1
22900,5,42700,1,136,1,201,0,0,0,0,1,1,0,0
22900,6,77770,1,116,1,861,1,0,0,0,0,0,0,1
22900,6,48400,1,116,1,628,1,0,0,0,0,0,0,1
22900,6,55382,1,116,1,775,1,0,0,0,1,0,0,1
22900,5,71000,1,218,1,177,0,1,0,0,0,1,0,0
22900,4,115700,1,116,1,533,1,0,0,0,0,0,0,1
22900,6,89890,1,136,1,163,0,0,0,0,0,0,0,0
22900,6,89890,1,136,1,163,0,0,0,0,0,0,0,0
22900,5,112000,1,218,1,319,0,1,1,0,0,0,1,0
22900,4,77423,1,116,1,25,1,0,0,0,1,0,0,0
22900,6,100977,1,163,1,196,0,0,1,0,0,1,0,0
22900,3,48855,1,116,1,295,1,0,0,0,1,1,0,0
22900,6,40000,1,116,1,568,1,0,0,0,1,0,0,1
22900,5,90000,1,150,1,799,1,0,0,0,1,0,0,1
22900,6,164000,1,163,1,87,0,0,1,0,0,0,1,0
22900,5,54000,1,136,1,423,1,0,1,0,0,0,0,1
22900,6,82296,1,109,1,121,0,0,1,0,0,1,0,0
22900,6,133000,1,116,1,319,1,0,0,0,1,0,1,0
22900,5,43686,1,224,1,111,0,1,1,0,0,1,0,0
22900,4,54000,1,116,1,412,1,0,1,0,0,0,0,1
22900,6,44075,1,116,1,198,1,0,0,0,0,1,0,0
22900,4,86574,1,116,1,104,1,0,0,0,1,0,1,0
22950,4,91427,1,116,1,86,1,0,0,0,0,0,0,0
22950,4,91427,1,116,1,326,1,0,0,0,0,0,1,0
22990,5,90000,1,136,1,724,1,0,1,0,0,0,0,1
22990,5,52768,1,150,1,276,1,0,0,0,0,1,0,0
22990,6,40745,1,116,1,848,1,0,0,0,0,0,0,1
22999,5,82725,1,116,1,490,1,0,0,0,0,0,0,1
22999,6,87149,1,163,1,490,0,0,1,0,0,0,0,1
22999,6,130000,1,116,1,490,1,0,0,0,1,0,0,1
22999,6,98000,1,116,1,861,1,0,1,0,0,0,0,1
22999,6,99000,1,109,1,116,0,0,1,0,0,0,0,0
22999,6,112000,1,116,1,504,1,0,0,0,1,0,0,1
22999,6,115000,1,150,1,861,1,0,1,0,0,0,0,1
23000,6,19060,1,136,1,326,0,0,1,0,0,0,1,0
23000,4,86000,1,116,1,104,1,0,0,0,1,0,1,0
23086,4,94453,1,136,1,326,1,0,0,0,1,0,1,0
23199,6,79413,1,116,1,130,1,0,1,0,0,0,1,0
23299,4,76602,1,116,1,490,1,0,0,0,1,0,0,1
23300,4,93249,1,150,1,104,1,0,0,0,1,0,1,0
23400,5,114465,1,116,1,40,1,0,0,0,1,0,0,0
23400,5,64000,1,136,1,23,0,0,1,0,0,0,0,0
23400,5,72468,1,116,1,180,1,0,0,0,1,1,0,0
23400,5,64000,1,136,1,65,0,0,1,0,0,0,0,0
23450,6,44666,1,116,1,377,1,0,0,0,0,0,0,1
23490,5,84319,1,136,1,99,0,0,0,0,1,0,1,0
23499,6,68218,1,116,1,490,1,0,1,0,0,0,0,1
23499,5,46627,1,116,1,490,1,0,0,0,1,0,0,1
23499,6,1,1,116,1,250,1,0,0,0,1,0,1,0
23500,6,92683,1,116,1,292,1,0,0,0,1,0,1,0
23500,4,78000,1,136,1,751,0,0,0,0,0,0,0,1
23500,6,94400,1,116,1,763,1,0,0,0,1,0,0,1
23500,6,91000,1,116,1,848,1,0,1,0,0,0,0,1
23500,6,51491,1,116,1,483,1,0,0,0,1,0,0,1
23500,3,79000,1,116,1,91,1,0,0,0,1,0,1,0
23500,6,124688,1,136,1,225,0,0,1,0,0,1,0,0
23500,5,103000,1,150,1,351,1,0,0,0,1,0,1,0
23500,5,89806,1,116,1,579,1,0,1,0,0,0,0,1
23590,6,88000,1,116,1,121,1,0,0,0,1,1,0,0
23599,5,102664,1,190,1,490,1,0,0,0,1,0,0,1
23600,4,63800,1,218,1,86,0,1,0,0,0,0,0,0
23700,4,70200,1,218,1,65,0,0,0,0,1,0,0,0
23700,4,70200,1,218,1,65,0,1,0,0,1,0,0,0
23790,5,63232,1,116,1,505,1,0,0,0,1,0,0,1
23800,5,58100,1,136,1,204,0,0,0,0,1,0,0,0
23800,6,56000,1,116,1,131,1,0,1,0,0,0,0,0
23800,6,88000,1,116,1,187,1,0,1,0,0,1,0,0
23890,6,97000,1,116,1,761,1,0,0,0,1,0,0,1
23890,4,88468,1,150,1,68,1,0,0,0,0,0,0,0
23900,5,100700,1,116,1,894,1,0,0,0,1,0,0,1
23900,6,73000,1,190,1,203,0,0,0,0,1,1,0,0
23900,5,73600,1,116,1,788,1,0,0,0,0,0,0,1
23900,5,84000,1,116,1,793,1,0,0,0,1,0,0,1
23900,6,83000,1,116,1,319,1,0,0,0,1,0,1,0
23900,5,110000,1,150,1,72,1,0,0,0,1,0,0,0
23900,5,103000,1,116,1,803,1,0,0,0,1,0,0,1
23900,6,57800,1,116,1,322,1,0,0,0,0,0,1,0
23900,6,56173,1,136,1,202,0,0,0,0,0,1,0,0
23900,4,33250,1,116,1,132,1,0,0,0,0,0,0,0
23900,6,115852,1,136,1,381,1,0,1,0,0,0,1,0
23900,6,52000,1,116,1,618,1,0,0,0,1,0,0,1
23900,6,115852,1,136,1,368,1,0,1,0,0,0,1,0
23900,5,56905,1,136,1,198,0,0,0,0,0,1,0,0
23900,4,58477,1,116,1,89,1,0,0,0,1,0,0,0
23900,5,95000,1,136,1,162,0,0,0,0,1,1,0,0
23900,5,90000,1,116,1,495,1,0,0,0,1,0,0,1
23900,6,111000,1,163,1,122,1,0,1,0,0,0,0,0
23900,3,60745,1,218,1,164,0,1,0,0,1,0,1,0
23900,3,60745,1,218,1,132,0,1,0,0,1,0,0,0
23900,5,23350,1,109,1,504,0,0,0,0,1,0,0,1
23950,5,112415,1,116,1,210,1,0,0,0,0,1,0,0
23950,5,42570,1,116,1,538,1,0,0,0,0,0,0,1
23990,5,78000,1,116,1,418,1,0,0,0,0,0,0,1
23990,5,70737,1,218,1,106,0,1,1,0,0,1,0,0
23990,6,130000,1,116,1,858,1,0,1,0,0,0,0,1
23990,4,112000,1,116,1,792,1,0,0,0,1,0,0,1
23999,6,126833,1,150,1,490,1,0,1,0,0,0,0,1
23999,4,59900,1,136,1,750,0,0,0,0,1,0,0,1
23999,5,93000,1,116,1,506,1,0,1,0,0,0,0,1
23999,4,83143,1,116,1,348,1,0,0,0,1,0,0,1
24000,6,134000,1,150,1,615,1,0,0,0,0,0,0,1
24000,6,91650,1,116,1,101,1,0,1,0,0,0,1,0
